,username,verified,followersCount,rawContent,date,replyCount,retweetCount,likeCount,url,hashtags,game,labels,processed,vader_preprocessing_text,vader_neg,vader_neu,vader_pos,vader_comp,class,TextBlob_Subjectivity,TextBlob_Polarity,TextBlob_Analysis,final_class
17407,DPadStudio,False,15983,Just being mentioned in the same article as #GodofWar is such an incredible honor! Thank you @pushsquare ? Feature: Best PS4 Music of April 2018 https://t.co/fBPuGoD5nn #BestPS4Music #PS4 #Music via @pushsquare @SonySantaMonica #Owlboy #soundtrack #ost #gamemusic,3/5/2018 20:35,0,3,21.0,https://twitter.com/DPadStudio/status/992140636949237765,"['GodofWar', 'BestPS4Music', 'PS4', 'Music', 'Owlboy', 'soundtrack', 'ost', 'gamemusic']",GOW,1.0,"['just', 'be', 'mention', 'in', 'the', 'same', 'article', 'as', 'be', 'such', 'an', 'incredible', 'honor', 'thank', 'you', 'feature', 'best', 'ps4', 'music', 'of', 'april', '2018', 'https', 't', 'co', 'fbpugod5nn', 'via']",just being mentioned in the same article as  is such an incredible honor! thank you  ? feature: best ps4 music of april 2018     via      ,0.0,0.662,0.338,0.8805,1,0.45625,0.5,1,1.0
18189,Snespy,False,333,IÂve been playing this indie title called #GodOfWar. Despite my gripes with some of the camera work - specifically during the fighting - it is incredible. 5 years it took to make this game and all efforts have not been in vain.,11/12/2018 13:11,1,0,0.0,https://twitter.com/Snespy/status/1072478932925104130,['GodOfWar'],GOW,1.0,"['i', 'have', 'be', 'play', 'this', 'indie', 'title', 'call', 'despite', 'my', 'grapes', 'with', 'some', 'of', 'the', 'camera', 'work', 'specifically', 'during', 'the', 'fight', 'it', 'be', 'incredible', '5', 'years', 'it', 'take', 'to', 'make', 'this', 'game', 'and', 'all', 'efforts', 'have', 'not', 'be', 'in', 'vain']",iave been playing this indie title called . despite my gripes with some of the camera work - specifically during the fighting - it is incredible. 5 years it took to make this game and all efforts have not been in vain.,0.06,0.841,0.099,0.1611,-1,0.4333333333333333,0.1666666666666666,1,1.0
702,TwistedBooty23,False,347,Every cat I see in Hogwarts gets the pets Ã°ÂÂÂ #HogwartLegacy,12/2/2023 6:44,1,2,4.0,https://twitter.com/TwistedBooty23/status/1624660657323769857,['HogwartLegacy'],HGL,0.0,"['every', 'cat', 'i', 'see', 'in', 'hogwarts', 'get', 'the', 'pet', 'd']",every cat i see in hogwarts gets the pets adegaaa ,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
17741,aesirg0d,False,354,Anjir kena mental kelar nonton walkthrough #GodofWarRagnarok ?? 10/10,9/11/2022 14:22,0,0,0.0,https://twitter.com/aesirg0d/status/1590349202676396032,['GodofWarRagnarok'],GOW,0.0,"['air', 'ken', 'mental', 'klar', 'norton', 'walkthrough', '10', '10']",anjir kena mental kelar nonton walkthrough  ?? 10/10,0.0,1.0,0.0,0.0,0,0.2,-0.1,-1,0.0
434,VincentVega_23,False,1745,"Trippy #PS5Share, #HogwartsLegacy https://t.co/W4PIyrzIH2",15/2/2023 22:27,0,0,1.0,https://twitter.com/VincentVega_23/status/1625985186658754563,"['PS5Share', 'HogwartsLegacy']",HGL,0.0,"['trip', 'https', 't', 'co', 'w4piyrzih2']","trippy ,  ",0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
47451,Choomba0tt,FALSE,248,"""Time to party like it's 2023"" - RJL #Cyberpunk2077 #NightCity #VirtualPhotography https://t.co/9BDV9GkZRY",1/1/2023 5:00,2,0,7.0,https://twitter.com/Choomba0tt/status/1609414240527388673,"['Cyberpunk2077', 'NightCity', 'VirtualPhotography']",Cyberpunk,0.0,"['time', 'to', 'party', 'like', 'it', 'be', '2023', 'rl', 'https', 't', 'co', '9bd9glory']","""time to party like it is 2023"" - rjl    ",0.0,0.536,0.464,0.6369,1,0.0,0.0,0,0.0
18151,thordenwulf,False,32,"Â I am ripper, tearer, slasher, gouger. I am the teeth in the darkness, the thunder in the sky. Mine is strength, and lust, and powerÂ. I AM . . . . . . . . #thor #mjolnir #godofwarragnarok #mitologianordica #beowulf https://t.co/QhH7N7SMuQ",29/12/2022 21:01,0,0,0.0,https://twitter.com/thordenwulf/status/1608568996567175169,"['thor', 'mjolnir', 'godofwarragnarok', 'mitologianordica', 'beowulf']",GOW,0.0,"['i', 'be', 'rapper', 'teaser', 'slasher', 'longer', 'i', 'be', 'the', 'teeth', 'in', 'the', 'darkness', 'the', 'thunder', 'in', 'the', 'sky', 'mine', 'be', 'strength', 'and', 'lust', 'and', 'power', 'i', 'be', 'https', 't', 'co', 'hh7n7smu']","a i am ripper, tearer, slasher, gouger. i am the teeth in the darkness, the thunder in the sky. mine is strength, and lust, and powera. i am . . . . . . . .      ",0.074,0.809,0.118,0.296,-1,0.0,0.0,0,0.0
47062,HonourandSteel,FALSE,299,"Ã°ÂÂÂ¸ ""Distracted, Voss?"" Ã°ÂÂ¦Â ""N...no, noooo...I just thought I saw a drone flying over...fuck that tickles!"" Not a fake beach without a hammock.Ã°ÂÂÂÃ°ÂÂÂ #Cyberpunk2077 #Cyberpunk #VirtualPhotography #NightCity #KerryEurodyne #Cyberpunk2077PhotoMode #OTPRedFoxSilverFox https://t.co/qprWZIK1li",30/1/2023 20:55,0,6,26.0,https://twitter.com/HonourandSteel/status/1620163892826738688,"['Cyberpunk2077', 'Cyberpunk', 'VirtualPhotography', 'NightCity', 'KerryEurodyne', 'Cyberpunk2077PhotoMode', 'OTPRedFoxSilverFox']",Cyberpunk,0.0,"['d', 'distract', 'loss', 'd', 'n', 'no', 'noon', 'i', 'just', 'think', 'i', 'saw', 'a', 'drone', 'fly', 'over', 'fuck', 'that', 'tackle', 'not', 'a', 'fake', 'beach', 'without', 'a', 'hemlock', 'dd', 'https', 't', 'co', 'qprwzik1li']","adegaaa, ""distracted, voss?"" adegaa|a "",  just thought i saw a drone flying  that tickles!"" not a fake beach without a hammock.adegaaaadegaaa        ",0.0,0.849,0.151,0.4303,1,1.0,0.25,1,0.0
37971,joysbiceps,FALSE,136,oh same #StardewValley #NintendoSwitch https://t.co/lZJ6GBHvTN,18/2/2023 5:36,0,0,0.0,https://twitter.com/joysbiceps/status/1626818014204280832,"['StardewValley', 'NintendoSwitch']",Stardew,0.0,"['oh', 'same', 'https', 't', 'co', 'lj6gbhvtn']",oh same   ,0.0,1.0,0.0,0.0,0,0.125,0.0,0,0.0
46964,TimeToHunt1,FALSE,245,"Next-gen exclusive. Yay. A game they were developing a whole year BEFORE the PS4/XB1 were even released, and they have already abandoned those platformsÃ¢ÂÂ¦ Yet another L for CDPR. Never buying a product from them again. #Cyberpunk2077 #PhantomLiberty https://t.co/P9iJ9oSrWX",6/9/2022 15:42,2,0,3.0,https://twitter.com/TimeToHunt1/status/1567176461911527424,"['Cyberpunk2077', 'PhantomLiberty']",Cyberpunk,1.0,"['next', 'gen', 'exclusive', 'yay', 'a', 'game', 'they', 'be', 'develop', 'a', 'whole', 'year', 'before', 'the', 'ps4', 'xb1', 'be', 'even', 'release', 'and', 'they', 'have', 'already', 'abandon', 'those', 'platforms', 'yet', 'another', 'l', 'for', 'dpr', 'never', 'buy', 'a', 'product', 'from', 'them', 'again', 'https', 't', 'co', 'p9ij9osrwx']","next-gen exclusive. yay. a game they were developing a whole year before the ps4/xb1 were even released, and they have already abandoned those platformsaC/aa| yet another l for cdpr. never buying a product from them again.   ",0.081,0.786,0.133,0.2263,-1,0.4,-0.1,-1,1.0
46683,cyberpunkig,FALSE,1039,Can we agree? via /r/cyberpunkgame by u/ unproductive_nerd #cyberpunk #cyberpunk2077 #gaming https://t.co/pWde6ORHk9,15/3/2023 12:45,0,1,2.0,https://twitter.com/cyberpunkig/status/1635985608492326914,"['cyberpunk', 'cyberpunk2077', 'gaming']",Cyberpunk,0.0,"['can', 'we', 'agree', 'via', 'r', 'cyberpunkgame', 'by', 'you', 'unproductive_nerd', 'https', 't', 'co', 'pde6or9']",can we agree? via /r/cyberpunkgame by you/ unproductive_nerd    ,0.0,0.737,0.263,0.3612,1,0.0,0.0,0,0.0
47213,FactorioP,FALSE,22,Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ #role-playing #rpg #GeForceNOW #GrowlFM #PhantomLiberty Original: 94Yvan https://t.co/csiBlepjr8,12/3/2023 7:24,0,0,0.0,https://twitter.com/FactorioP/status/1634817675636486146,"['role', 'rpg', 'GeForceNOW', 'GrowlFM', 'PhantomLiberty']",Cyberpunk,0.0,"['dddddd', 'play', 'original', '94van', 'https', 't', 'co', 'csiblepjr8']",adegaaaadegaaaadegaaaadegaaaadegaaa -playing     original: 94yvan ,0.0,0.328,0.672,0.4767,1,0.75,0.375,1,0.0
46571,CDPROJEKTRED,TRUE,1256121,WeÃ¢ÂÂre back with a monthly summary of hot job offers at #CDPR Ã°ÂÂÂ¥WeÃ¢ÂÂre hiring across multiple teams and locations Ã¢ÂÂ take a look and donÃ¢ÂÂt hesitate to apply! Check out all open positions at https://t.co/6yK3waqaDF https://t.co/QbFCVem1Vs,24/10/2022 13:55,28,59,449.0,https://twitter.com/CDPROJEKTRED/status/1584544057774071809,['CDPR'],Cyberpunk,0.0,"['be', 'back', 'with', 'a', 'monthly', 'summary', 'of', 'hot', 'job', 'offer', 'at', 'de', 'be', 'hire', 'across', 'multiple', 'team', 'and', 'locations', 'a', 'take', 'a', 'look', 'and', 'dont', 'hesitate', 'to', 'apply', 'check', 'out', 'all', 'open', 'position', 'at', 'https', 't', 'co', '6yk3waqadf', 'https', 't', 'co', 'qbfcvem1vs']",weaC/aare back with a monthly summary of hot job offers at  adegaaaY=weaC/aare hiring across multiple teams and locations aC/aa take a look and donaC/aat hesitate to apply! check out all open positions at  ,0.074,0.926,0.0,-0.3382,-1,0.27,0.0699999999999999,1,0.0
46796,wolv2077,FALSE,1293,Re-watched the #PhantomLiberty trailer so many times i'm reciting the NUSA oath of allegiance in my sleep.,7/9/2022 9:44,3,4,32.0,https://twitter.com/wolv2077/status/1567448753497591808,['PhantomLiberty'],Cyberpunk,0.0,"['re', 'watch', 'the', 'trailer', 'so', 'many', 'time', 'i', 'be', 'recite', 'the', 'usa', 'oath', 'of', 'allegiance', 'in', 'my', 'sleep']",re-watched the  trailer so many times i am reciting the nusa oath of allegiance in my sleep.,0.0,1.0,0.0,0.0,0,0.5,0.5,1,0.0
38724,CopperRaven1,FALSE,1525,Leah is SASSY! Ã°ÂÂÂÃ°ÂÂÂ#youtubeshorts #StardewValley #smallyoutuber https://t.co/ZMKIzHWy0M,13/2/2023 18:00,0,1,1.0,https://twitter.com/CopperRaven1/status/1625193147318865939,"['youtubeshorts', 'StardewValley', 'smallyoutuber']",Stardew,0.0,"['lead', 'be', 'say', 'dd', 'https', 't', 'co', 'zmkizhwy0m']",leah is sassy! adegaaaadegaaa   ,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
53,XdarklegendX666,False,79,This must be the most EPIC kill in hogwarts legacy! The most brutal takedown in hogwarts https://t.co/x8c17hDFnZ via @YouTube #Gameplay #shorts #YouTube #gamers #ContentCreator #gaming #gamingcommunity #pcgaming #HogwartsLegacy #HogwartsLegacyGAME,16/2/2023 20:47,1,0,1.0,https://twitter.com/XdarklegendX666/status/1626322398847934466,"['Gameplay', 'shorts', 'YouTube', 'gamers', 'ContentCreator', 'gaming', 'gamingcommunity', 'pcgaming', 'HogwartsLegacy', 'HogwartsLegacyGAME']",HGL,0.0,"['this', 'must', 'be', 'the', 'most', 'epic', 'kill', 'in', 'hogwarts', 'legacy', 'the', 'most', 'brutal', 'takedown', 'in', 'hogwarts', 'https', 't', 'co', 'x8c17hdfnz', 'via']",this must be the most epic kill in hogwarts legacy! the most brutal takedown in hogwarts  via           ,0.392,0.608,0.0,-0.8925,-1,0.6,0.0625,1,0.0
38134,BrianTAnderson,FALSE,5231,winter/spring is the season to play stardew and summer/autumn is for the sims. i canÃ¢ÂÂt explain why but itÃ¢ÂÂs true,16/2/2023 19:00,1,0,39.0,https://twitter.com/BrianTAnderson/status/1626295380723003392,,Stardew,0.0,"['winter', 'spring', 'be', 'the', 'season', 'to', 'play', 'start', 'and', 'summer', 'autumn', 'be', 'for', 'the', 'sims', 'i', 'canal', 'explain', 'why', 'but', 'its', 'true']",winter/spring is the season to play stardew and summer/autumn is for the sims. i canaC/aat explain why but itaC/aas true,0.0,0.759,0.241,0.6597,1,0.65,0.35,1,0.0
46597,HkAuthor,FALSE,752,@justArobo Hopefully feb for #phantomliberty,4/10/2022 20:20,0,0,0.0,https://twitter.com/HkAuthor/status/1577393299249197056,['phantomliberty'],Cyberpunk,1.0,"['hopefully', 'feb', 'for']", hopefully feb for ,0.0,0.426,0.574,0.4019,1,0.0,0.0,0,1.0
46679,ThaHigh1,FALSE,3,"Miss V approves of Night City's LizziesBar. #NightCity #Virtualphotography #WorldOfVP #Gamer #CDPR #Photomode #LizziesBar #Moxies #PS5Share, #Cyberpunk2077 https://t.co/qhzHElHKKV",1/10/2022 17:50,0,1,4.0,https://twitter.com/ThaHigh1/status/1576268432126840832,"['NightCity', 'Virtualphotography', 'WorldOfVP', 'Gamer', 'CDPR', 'Photomode', 'LizziesBar', 'Moxies', 'PS5Share', 'Cyberpunk2077']",Cyberpunk,1.0,"['miss', 'v', 'approve', 'of', 'night', 'city', 's', 'lizziesbar', 'https', 't', 'co', 'qhzhelhkkv']","miss v approves of night city's lizziesbar.         ,  ",0.193,0.482,0.325,0.2732,-1,0.0,0.0,0,1.0
38531,sabokisser,FALSE,754,"@DavisSoleila personally I never buy a new video game system just for one single game, and Stardew Valley can be played on a lot of different platforms, so if I were you I'd see if I could find it on something I already had access too. (unless there are o",16/2/2023 15:11,1,1,2.0,https://twitter.com/sabokisser/status/1626237770074304512,,Stardew,0.0,"['personally', 'i', 'never', 'buy', 'a', 'new', 'video', 'game', 'system', 'just', 'for', 'one', 'single', 'game', 'and', 'start', 'valley', 'can', 'be', 'play', 'on', 'a', 'lot', 'of', 'different', 'platforms', 'so', 'if', 'i', 'be', 'you', 'i', 'would', 'see', 'if', 'i', 'could', 'find', 'it', 'on', 'something', 'i', 'already', 'have', 'access', 'too', 'unless', 'there', 'be', 'o']"," personally i never buy a new video game system just for one single game, and stardew valley can be played on a lot of different platforms, so if i were you i would see if i could find it on something i already had access too. (unless there are o",0.0,0.945,0.055,0.34,1,0.3948051948051947,-0.1225108225108225,-1,0.0
17844,AR_Podcaster,False,61,@JohnLeguizamo Ever thought about doing a reboot of New York undercover ? Let us know .... #earthquake #GodofWarRagnarok #WakandaForeverID #????????_??? #ThankYouMASHIHOandYEDAM #WakandaForever #????18???????13 #,9/11/2022 6:55,0,0,2.0,https://twitter.com/AR_Podcaster/status/1590236637900214272,"['earthquake', 'GodofWarRagnarok', 'WakandaForeverID', '????????_???', 'ThankYouMASHIHOandYEDAM', 'WakandaForever', '??']",GOW,0.0,"['ever', 'think', 'about', 'do', 'a', 'reboot', 'of', 'new', 'york', 'undercover', 'let', 'us', 'know', '_', '18', '13']", ever thought about doing a reboot of new york undercover ? let us know     #????????_???   #????18???????13 #,0.0,1.0,0.0,0.0,0,0.4545454545454545,0.1363636363636363,1,0.0
46935,amundred1,FALSE,720,Seriously? So many bugs for a released title! I see crazy stuff like this every time that I play! #cyberbug2077 https://t.co/ttywxzGuPw,20/1/2021 15:26,0,0,0.0,https://twitter.com/amundred1/status/1351914037362257923,['cyberbug2077'],Cyberpunk,-1.0,"['seriously', 'so', 'many', 'bug', 'for', 'a', 'release', 'title', 'i', 'see', 'crazy', 'stuff', 'like', 'this', 'every', 'time', 'that', 'i', 'play', 'https', 't', 'co', 'ttywxzgupw']",seriously? so many bugs for a released title! i see crazy stuff like this every time that i play!  ,0.19,0.556,0.254,0.3365,-1,0.7,-0.0625,-1,-1.0
591,GigameisterPT,False,57,"Been playing #HogwartsLegacy for a while now, and it's definitely a fun experience! The gameplay is engaging, the visuals are stunning. I'd give it a solid 4.5/5 rating and recommend it to any #HarryPotter fan! #GamingCommunity #WizardsUnite Ã°ÂÂ§ÂÃ°ÂÂÂ®Ã°ÂÂÂ https://t.co/pMlZVHRCMP",16/2/2023 20:35,0,0,0.0,https://twitter.com/GigameisterPT/status/1626319428571877379,"['HogwartsLegacy', 'HarryPotter', 'GamingCommunity', 'WizardsUnite']",HGL,1.0,"['be', 'play', 'for', 'a', 'while', 'now', 'and', 'it', 'be', 'definitely', 'a', 'fun', 'experience', 'the', 'gameplay', 'be', 'engage', 'the', 'visuals', 'be', 'stun', 'i', 'would', 'give', 'it', 'a', 'solid', '4', '5', '5', 'rat', 'and', 'recommend', 'it', 'to', 'any', 'fan', 'dead', 'register', 'd', 'https', 't', 'co', 'pmlzvhrcmp']","been playing  for a while now, and it is definitely a fun experience! the gameplay is engaging, the visuals are stunning. i would give it a solid 4.5/5 rating and recommend it to any  fan!   adegaaSSaadegaaa(r)adegaaa ",0.0,0.548,0.452,0.95,1,0.5,0.31875,1,1.0
36,JamesSchramm2,False,1012,"I have a question? That's not related to bugs per se, but are there going to be future DLC's for this game? or even a new game plus? Just curious. And also it'll be awesome. @AvalancheWB #HogwartsLegacy #HogwartsLegacyGAME",18/2/2023 22:04,0,0,0.0,https://twitter.com/JamesSchramm2/status/1627066647772286985,"['HogwartsLegacy', 'HogwartsLegacyGAME']",HGL,0.0,"['i', 'have', 'a', 'question', 'that', 'be', 'not', 'relate', 'to', 'bug', 'per', 'se', 'but', 'be', 'there', 'go', 'to', 'be', 'future', 'dlc', 's', 'for', 'this', 'game', 'or', 'even', 'a', 'new', 'game', 'plus', 'just', 'curious', 'and', 'also', 'it', 'will', 'be', 'awesome']","i have a question? that is not related to bugs per se, but are there going to be future dlc's for this game? or even a new game plus? just curious. and also it will be awesome.   ",0.0,0.778,0.222,0.879,1,0.5399350649350649,0.0337662337662337,1,0.0
47129,ThomasH29557191,FALSE,15,I can't believe how accurate this Paimon cosplay tutorial is! I'm definitely going to try it out. #Ã¥ÂÂÃ§Â¥Â #Genshnin Impact #cyberpunk2077 #rem #genshin https://t.co/FWaKPZxzTs,17/3/2023 2:33,0,0,0.0,https://twitter.com/ThomasH29557191/status/1636556279677083648,"['Ã¥ÂÂÃ§Â¥Â', 'Genshnin', 'cyberpunk2077', 'rem', 'genshin']",Cyberpunk,1.0,"['i', 'cannot', 'believe', 'how', 'accurate', 'this', 'prison', 'cosplay', 'tutorial', 'be', 'i', 'be', 'definitely', 'go', 'to', 'try', 'it', 'out', 'act', 'impact', 'https', 't', 'co', 'fwakpzxzts']",i cannot believe how accurate this paimon cosplay tutorial is! i am definitely going to try it out. #aY=aaaSSaY=a  impact    ,0.0,0.85,0.15,0.4574,1,0.5666666666666667,0.25,1,1.0
47403,TheBlackOrmond,FALSE,198,"Good Morning, #NightCity https://t.co/3PnDzVDW8g",16/11/2022 14:20,0,0,4.0,https://twitter.com/TheBlackOrmond/status/1592885324728143872,['NightCity'],Cyberpunk,0.0,"['good', 'morning', 'https', 't', 'co', '3pndzvdw8g']","good morning,  ",0.0,0.256,0.744,0.4404,1,0.6000000000000001,0.7,1,0.0
729,billdoyle44,False,16,22 smallest vasa parrots kept in tiny cages with domesticated chickens from the Sun #HogwartLegacy #NORAD #VarisuHindi #VoxAkuma #GhostSoap,12/2/2023 21:19,0,0,0.0,https://twitter.com/billdoyle44/status/1624880908024045570,"['HogwartLegacy', 'NORAD', 'VarisuHindi', 'VoxAkuma', 'GhostSoap']",HGL,0.0,"['22', 'smallest', 'vast', 'parrot', 'keep', 'in', 'tiny', 'cage', 'with', 'domesticate', 'chickens', 'from', 'the', 'sun']",22 smallest vasa parrots kept in tiny cages with domesticated chickens from the sun     ,0.0,1.0,0.0,0.0,0,0.5,0.0,0,0.0
47340,DarkTowerOy,FALSE,61,"It's raining men! Ã°ÂÂÂµ WTF; I don't even know what happened here, but this game definitely makes me laugh sometimes with random bugs. Still love it though! #Cyberpunk2077 #Cyberbug2077 https://t.co/DEztCT3jQP",20/1/2021 0:59,1,0,4.0,https://twitter.com/DarkTowerOy/status/1351695719946600450,"['Cyberpunk2077', 'Cyberbug2077']",Cyberpunk,1.0,"['it', 'be', 'rain', 'men', 'du', 'wtf', 'i', 'do', 'not', 'even', 'know', 'what', 'happen', 'here', 'but', 'this', 'game', 'definitely', 'make', 'me', 'laugh', 'sometimes', 'with', 'random', 'bug', 'still', 'love', 'it', 'though', 'https', 't', 'co', 'detect3jp']","it is raining men! adegaaau wtf; i do not even know what happened here, but this game definitely makes me laugh sometimes with random bugs. still love it though!   ",0.058,0.582,0.36,0.9375,-1,0.5166666666666667,-0.0791666666666666,-1,1.0
257,LoneGamer88,False,1556,@FeyYoshidaFA @nolandsman_ @jk_rowling IÃ¢ÂÂm over 5 hours in and IÃ¢ÂÂve encountered an NPC trans in Hogsmeade named Sirona Ryan. I've also met an NPC lesbian named Nora Treadwell in Lower Hogsfield. There are also a wide variety of ethnicities I've met in this game. Bottom Line: ITÃ¢ÂÂS INCLUSIVE! #HogwartLegacy https://t.co/OcFwcKenc1,18/2/2023 8:59,1,0,0.0,https://twitter.com/LoneGamer88/status/1626868983281647617,['HogwartLegacy'],HGL,0.0,"['iam', 'over', '5', 'hours', 'in', 'and', 'have', 'encounter', 'an', 'npc', 'trans', 'in', 'hogsmeade', 'name', 'strong', 'ryan', 'i', 'have', 'also', 'meet', 'an', 'npc', 'lesbian', 'name', 'nora', 'treadwell', 'in', 'lower', 'hogsfield', 'there', 'be', 'also', 'a', 'wide', 'variety', 'of', 'ethnicities', 'i', 'have', 'meet', 'in', 'this', 'game', 'bottom', 'line', 'its', 'inclusive', 'https', 't', 'co', 'ocfwckenc1']",   iaC/aam over 5 hours in and iaC/aave encountered an npc trans in hogsmeade named sirona ryan. i have also met an npc lesbian named nora treadwell in lower hogsfield. there are also a wide variety of ethnicities i have met in this game. bottom line: itaC/aas inclusive!  ,0.056,0.944,0.0,-0.3595,-1,0.4,-0.3,-1,0.0
38183,artiecarden_,FALSE,1974,Okay my head hurts after therapy so im gonna go play stardew for a while,16/2/2023 16:47,0,0,2.0,https://twitter.com/artiecarden_/status/1626262115035058178,,Stardew,0.0,"['okay', 'my', 'head', 'hurt', 'after', 'therapy', 'so', 'i', 'be', 'go', 'to', 'go', 'play', 'start', 'for', 'a', 'while']",okay my head hurts after therapy so i am going to go play stardew for a while,0.16,0.619,0.222,0.0516,-1,0.5,0.5,1,0.0
